case,cores,status,no_l2_makespan,cache_makespan,l2_relative_speedup,no_l2_added_copy_bytes,cache_added_copy_bytes,cache_partition_added_copy_bytes,cache_spill_added_copy_bytes,no_l2_cache_hit_rate,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,cache_hits,cache_misses,official_evals,solver_seconds,plan_file,result_file
case_075,1,scored,1441809,1441809,1.000000000,0,0,0,0,,0.000000000,0,1819782,0,269,1,3.950,results_problem3_v2_final/case_075_1cores/best_plan.json,results_problem3_v2_final/case_075_1cores/best_result.json.gz
case_075,2,scored,724408,723990,1.000577356,2777222,2777222,2777222,0,,0.129809298,458758,3075334,88,954,12,37.521,results_problem3_v2_final/case_075_2cores/best_plan.json,results_problem3_v2_final/case_075_2cores/best_result.json.gz
case_075,3,scored,482691,480999,1.003517679,4925452,4941452,4941452,0,,0.319951230,1571340,3339846,402,978,12,32.125,results_problem3_v2_final/case_075_3cores/best_plan.json,results_problem3_v2_final/case_075_3cores/best_result.json.gz
case_075,4,scored,389698,388953,1.001915399,4852784,4852784,4852784,0,,0.451903411,2310668,2802522,594,818,12,31.938,results_problem3_v2_final/case_075_4cores/best_plan.json,results_problem3_v2_final/case_075_4cores/best_result.json.gz
case_075,5,scored,322990,322387,1.001870423,5507508,5507508,5507508,0,,0.270066202,1476500,3990678,713,919,11,22.059,results_problem3_v2_final/case_075_5cores/best_plan.json,results_problem3_v2_final/case_075_5cores/best_result.json.gz
case_076,1,scored,6185113,6183098,1.000325888,28280832,28280832,0,28280832,,0.133576619,4347904,28201984,1627,10912,1,5.127,results_problem3_v2_final/case_076_1cores/best_plan.json,results_problem3_v2_final/case_076_1cores/best_result.json.gz
case_076,2,scored,3083890,3083890,1.000000000,15496196,15496196,4142084,11354112,,0.280069060,3984384,10242050,1612,3719,1,3.179,results_problem3_v2_final/case_076_2cores/best_plan.json,results_problem3_v2_final/case_076_2cores/best_result.json.gz
case_076,3,scored,2050955,2050955,1.000000000,20953480,20953480,20609416,344064,,0.419214827,7960576,11028676,3212,3987,1,4.826,results_problem3_v2_final/case_076_3cores/best_plan.json,results_problem3_v2_final/case_076_3cores/best_result.json.gz
case_076,4,scored,1536520,1536520,1.000000000,25074700,25074700,23178252,1896448,,0.519622055,11999232,11092998,4840,4011,1,4.789,results_problem3_v2_final/case_076_4cores/best_plan.json,results_problem3_v2_final/case_076_4cores/best_result.json.gz
case_076,5,scored,1227382,1227382,1.000000000,27101580,27101580,26737036,364544,,0.613376215,16034816,10107078,6469,3691,1,7.284,results_problem3_v2_final/case_076_5cores/best_plan.json,results_problem3_v2_final/case_076_5cores/best_result.json.gz
case_077,1,scored,495320,495320,1.000000000,0,0,0,0,,0.000000000,0,2141260,0,336,1,0.589,results_problem3_v2_final/case_077_1cores/best_plan.json,results_problem3_v2_final/case_077_1cores/best_result.json.gz
case_077,2,scored,250535,250514,1.000083828,1516588,1516588,1516588,0,,0.110589559,339640,2731536,77,573,12,13.938,results_problem3_v2_final/case_077_2cores/best_plan.json,results_problem3_v2_final/case_077_2cores/best_result.json.gz
case_077,3,scored,172020,172008,1.000069764,2407302,2407302,2407302,0,,0.146550983,535378,3117808,193,685,12,16.895,results_problem3_v2_final/case_077_3cores/best_plan.json,results_problem3_v2_final/case_077_3cores/best_result.json.gz
case_077,4,scored,129782,128889,1.006928442,2672898,2697438,2697438,0,,0.112505515,434042,3423920,254,728,12,16.347,results_problem3_v2_final/case_077_4cores/best_plan.json,results_problem3_v2_final/case_077_4cores/best_result.json.gz
case_077,5,scored,107828,107021,1.007540576,2854170,2854170,2854170,0,,0.083894691,333696,3643862,242,817,12,17.874,results_problem3_v2_final/case_077_5cores/best_plan.json,results_problem3_v2_final/case_077_5cores/best_result.json.gz
case_078,1,scored,2296143,2296143,1.000000000,12644568,12644568,0,12644568,,0.000000000,0,14776152,0,381,1,0.169,results_problem3_v2_final/case_078_1cores/best_plan.json,results_problem3_v2_final/case_078_1cores/best_result.json.gz
case_078,2,scored,1067370,1054712,1.012001380,3610752,3610752,2148480,1462272,,0.188848189,1069056,4591872,8,158,12,4.125,results_problem3_v2_final/case_078_2cores/best_plan.json,results_problem3_v2_final/case_078_2cores/best_result.json.gz
case_078,3,scored,702362,699477,1.004124510,6705408,6177024,6177024,0,,0.500676664,3746952,3736824,121,273,12,4.722,results_problem3_v2_final/case_078_3cores/best_plan.json,results_problem3_v2_final/case_078_3cores/best_result.json.gz
case_078,4,scored,564504,532566,1.059970032,6445440,6711168,6451584,259584,,0.479968640,4275576,4632456,74,164,12,4.720,results_problem3_v2_final/case_078_4cores/best_plan.json,results_problem3_v2_final/case_078_4cores/best_result.json.gz
case_078,5,scored,467821,430874,1.085748966,11899392,11493888,11493888,0,,0.507500312,6237528,6053160,220,343,12,6.082,results_problem3_v2_final/case_078_5cores/best_plan.json,results_problem3_v2_final/case_078_5cores/best_result.json.gz
case_079,1,scored,31052251,31052251,1.000000000,32448512,32448512,0,32448512,,0.000000000,0,38260736,0,9044,1,9.266,results_problem3_v2_final/case_079_1cores/best_plan.json,results_problem3_v2_final/case_079_1cores/best_result.json.gz
case_079,2,scored,15121479,15121479,1.000000000,93573120,93573120,60354560,33218560,,0.051375195,3649536,67387392,594,11541,1,13.045,results_problem3_v2_final/case_079_2cores/best_plan.json,results_problem3_v2_final/case_079_2cores/best_result.json.gz
case_079,3,scored,10353747,10350887,1.000276305,211304448,211304448,116416512,94887936,,0.020054348,2267136,110782464,439,9764,1,13.210,results_problem3_v2_final/case_079_3cores/best_plan.json,results_problem3_v2_final/case_079_3cores/best_result.json.gz
case_079,4,scored,7635624,7635624,1.000000000,30445568,30445568,10948608,19496960,,0.000000000,0,36257792,0,7664,1,7.422,results_problem3_v2_final/case_079_4cores/best_plan.json,results_problem3_v2_final/case_079_4cores/best_result.json.gz
case_079,5,scored,6074527,6074279,1.000040828,47542272,47542272,23248896,24293376,,0.236181483,12601344,40753152,2136,9405,1,8.929,results_problem3_v2_final/case_079_5cores/best_plan.json,results_problem3_v2_final/case_079_5cores/best_result.json.gz
case_080,1,scored,292138,291826,1.001069130,548864,548864,0,548864,,0.168614357,413696,2039808,101,312,1,0.675,results_problem3_v2_final/case_080_1cores/best_plan.json,results_problem3_v2_final/case_080_1cores/best_result.json.gz
case_080,2,scored,145224,145224,1.000000000,1331200,1331200,1331200,0,,0.249658936,749568,2252800,107,350,12,5.374,results_problem3_v2_final/case_080_2cores/best_plan.json,results_problem3_v2_final/case_080_2cores/best_result.json.gz
case_080,3,scored,97525,97525,1.000000000,1376256,1376256,1376256,0,,0.117154812,344064,2592768,42,405,12,5.640,results_problem3_v2_final/case_080_3cores/best_plan.json,results_problem3_v2_final/case_080_3cores/best_result.json.gz
case_080,4,scored,90804,74545,1.218109867,3362816,3362816,3362816,0,,0.443979933,2174976,2723840,363,425,12,6.597,results_problem3_v2_final/case_080_4cores/best_plan.json,results_problem3_v2_final/case_080_4cores/best_result.json.gz
case_080,5,scored,91352,64117,1.424770342,3178496,3178496,3178496,0,,0.361518550,1716224,3031040,260,463,12,7.466,results_problem3_v2_final/case_080_5cores/best_plan.json,results_problem3_v2_final/case_080_5cores/best_result.json.gz
case_081,1,scored,151795,151795,1.000000000,0,0,0,0,,0.000000000,0,1044820,0,680,1,1.351,results_problem3_v2_final/case_081_1cores/best_plan.json,results_problem3_v2_final/case_081_1cores/best_result.json.gz
case_081,2,scored,76860,76860,1.000000000,0,0,0,0,,0.000000000,0,1044820,0,680,8,9.344,results_problem3_v2_final/case_081_2cores/best_plan.json,results_problem3_v2_final/case_081_2cores/best_result.json.gz
case_081,3,scored,51943,51943,1.000000000,0,0,0,0,,0.000000000,0,1044820,0,680,10,9.333,results_problem3_v2_final/case_081_3cores/best_plan.json,results_problem3_v2_final/case_081_3cores/best_result.json.gz
case_081,4,scored,39588,39588,1.000000000,0,0,0,0,,0.000000000,0,1044820,0,680,10,8.480,results_problem3_v2_final/case_081_4cores/best_plan.json,results_problem3_v2_final/case_081_4cores/best_result.json.gz
case_081,5,scored,30943,30943,1.000000000,0,0,0,0,,0.000000000,0,1044820,0,680,8,1.749,results_problem3_v2_final/case_081_5cores/best_plan.json,results_problem3_v2_final/case_081_5cores/best_result.json.gz
case_082,1,scored,721041,721041,1.000000000,0,0,0,0,,0.000000000,0,566406,0,89,1,0.559,results_problem3_v2_final/case_082_1cores/best_plan.json,results_problem3_v2_final/case_082_1cores/best_result.json.gz
case_082,2,scored,352197,348668,1.010121376,847878,897286,897286,0,,0.172478264,193542,928582,33,287,12,14.872,results_problem3_v2_final/case_082_2cores/best_plan.json,results_problem3_v2_final/case_082_2cores/best_result.json.gz
case_082,3,scored,229004,228992,1.000052404,2185708,2185708,2185708,0,,0.311425605,571788,1264246,169,420,12,16.603,results_problem3_v2_final/case_082_3cores/best_plan.json,results_problem3_v2_final/case_082_3cores/best_result.json.gz
case_082,4,scored,180108,178367,1.009760774,3129874,2922962,2922962,0,,0.374167973,864786,1446438,277,543,12,14.855,results_problem3_v2_final/case_082_4cores/best_plan.json,results_problem3_v2_final/case_082_4cores/best_result.json.gz
case_082,5,scored,153699,152384,1.008629515,3234934,3234934,3234934,0,,0.407679127,1039254,1509942,363,477,12,16.642,results_problem3_v2_final/case_082_5cores/best_plan.json,results_problem3_v2_final/case_082_5cores/best_result.json.gz
case_083,1,scored,1057993,946145,1.118214439,13934688,13934688,0,13934688,,0.795868409,11829024,3034016,920,210,1,1.736,results_problem3_v2_final/case_083_1cores/best_plan.json,results_problem3_v2_final/case_083_1cores/best_result.json.gz
case_083,2,scored,497211,456221,1.089846807,6591072,6662752,989792,5672960,,0.749544428,5501824,1838400,93,286,12,13.346,results_problem3_v2_final/case_083_2cores/best_plan.json,results_problem3_v2_final/case_083_2cores/best_result.json.gz
case_083,3,scored,309025,295365,1.046247863,2678976,2669760,2141376,528384,,0.518214117,1787648,1661984,68,317,12,15.148,results_problem3_v2_final/case_083_3cores/best_plan.json,results_problem3_v2_final/case_083_3cores/best_result.json.gz
case_083,4,scored,242593,223029,1.087719534,3986208,3983136,3983136,0,,0.605207896,2766720,1804800,131,322,12,13.337,results_problem3_v2_final/case_083_4cores/best_plan.json,results_problem3_v2_final/case_083_4cores/best_result.json.gz
case_083,5,scored,202838,184508,1.099345286,5268864,5613952,5212544,401408,,0.508327537,3063808,2963424,151,426,12,16.240,results_problem3_v2_final/case_083_5cores/best_plan.json,results_problem3_v2_final/case_083_5cores/best_result.json.gz
case_084,1,scored,2507412,2507412,1.000000000,0,0,0,0,,0.000000000,0,9927786,0,4308,1,4.982,results_problem3_v2_final/case_084_1cores/best_plan.json,results_problem3_v2_final/case_084_1cores/best_result.json.gz
case_084,2,scored,1255052,1255052,1.000000000,0,0,0,0,,0.000000000,0,9927786,0,4308,8,6.700,results_problem3_v2_final/case_084_2cores/best_plan.json,results_problem3_v2_final/case_084_2cores/best_result.json.gz
case_084,3,scored,836220,836220,1.000000000,0,0,0,0,,0.000000000,0,9927786,0,4308,8,8.740,results_problem3_v2_final/case_084_3cores/best_plan.json,results_problem3_v2_final/case_084_3cores/best_result.json.gz
case_084,4,scored,629028,629028,1.000000000,0,0,0,0,,0.000000000,0,9927786,0,4308,8,8.437,results_problem3_v2_final/case_084_4cores/best_plan.json,results_problem3_v2_final/case_084_4cores/best_result.json.gz
case_084,5,scored,503472,503472,1.000000000,0,0,0,0,,0.000000000,0,9927786,0,4308,8,7.289,results_problem3_v2_final/case_084_5cores/best_plan.json,results_problem3_v2_final/case_084_5cores/best_result.json.gz
case_085,1,scored,3187899,3187899,1.000000000,0,0,0,0,,0.000000000,0,1655942,0,247,1,5.072,results_problem3_v2_final/case_085_1cores/best_plan.json,results_problem3_v2_final/case_085_1cores/best_result.json.gz
case_085,2,scored,1577630,1577629,1.000000634,2521478,2521478,2521478,0,,0.181451058,585732,2642312,94,847,1,4.671,results_problem3_v2_final/case_085_2cores/best_plan.json,results_problem3_v2_final/case_085_2cores/best_result.json.gz
case_085,3,scored,1066107,1065858,1.000233615,6678380,6678380,6678380,0,,0.339352863,1899660,3698230,561,1551,1,6.040,results_problem3_v2_final/case_085_3cores/best_plan.json,results_problem3_v2_final/case_085_3cores/best_result.json.gz
case_085,4,scored,829851,825808,1.004895811,8756146,8756146,8756146,0,,0.400144998,2744204,4113820,916,1647,1,7.395,results_problem3_v2_final/case_085_4cores/best_plan.json,results_problem3_v2_final/case_085_4cores/best_result.json.gz
case_085,5,scored,639555,634163,1.008502546,11658808,11658808,11658808,0,,0.440426636,3771538,4791836,1278,1818,1,8.135,results_problem3_v2_final/case_085_5cores/best_plan.json,results_problem3_v2_final/case_085_5cores/best_result.json.gz
case_086,1,scored,118403,118403,1.000000000,0,0,0,0,,0.000000000,0,321126,0,90,1,2.037,results_problem3_v2_final/case_086_1cores/best_plan.json,results_problem3_v2_final/case_086_1cores/best_result.json.gz
case_086,2,scored,61662,61621,1.000665358,584422,584422,584422,0,,0.202394220,147462,581126,49,311,12,16.899,results_problem3_v2_final/case_086_2cores/best_plan.json,results_problem3_v2_final/case_086_2cores/best_result.json.gz
case_086,3,scored,44844,44779,1.001451573,1034986,1034986,1034986,0,,0.375696247,379880,631256,163,413,12,17.646,results_problem3_v2_final/case_086_3cores/best_plan.json,results_problem3_v2_final/case_086_3cores/best_result.json.gz
case_086,4,scored,37756,36555,1.032854603,1373042,1373042,1373042,0,,0.332598478,411568,825864,218,509,12,18.374,results_problem3_v2_final/case_086_4cores/best_plan.json,results_problem3_v2_final/case_086_4cores/best_result.json.gz
case_086,5,scored,37019,33078,1.119142633,1625846,1625846,1625846,0,,0.364311961,511988,893368,347,484,12,17.922,results_problem3_v2_final/case_086_5cores/best_plan.json,results_problem3_v2_final/case_086_5cores/best_result.json.gz
case_087,1,scored,3974071,3969779,1.001081168,7902720,7902720,0,7902720,,0.183367768,2534400,11287004,550,2068,1,3.363,results_problem3_v2_final/case_087_1cores/best_plan.json,results_problem3_v2_final/case_087_1cores/best_result.json.gz
case_087,2,scored,2038494,2037975,1.000254665,25416412,25416412,15951580,9464832,,0.118153217,2383692,17790892,332,4097,1,4.080,results_problem3_v2_final/case_087_2cores/best_plan.json,results_problem3_v2_final/case_087_2cores/best_result.json.gz
case_087,3,scored,1362031,1355221,1.005025011,14417640,14417640,10946520,3471120,,0.510040134,9440290,9068626,2203,2264,1,4.841,results_problem3_v2_final/case_087_3cores/best_plan.json,results_problem3_v2_final/case_087_3cores/best_result.json.gz
case_087,4,scored,1039050,1024007,1.014690329,18544964,18544964,14889140,3655824,,0.517395705,11478908,10707028,2923,2608,1,8.227,results_problem3_v2_final/case_087_4cores/best_plan.json,results_problem3_v2_final/case_087_4cores/best_result.json.gz
case_087,5,scored,824974,811994,1.015985340,20694304,20694304,18207376,2486928,,0.491474145,11825094,12235366,3075,3039,1,10.649,results_problem3_v2_final/case_087_5cores/best_plan.json,results_problem3_v2_final/case_087_5cores/best_result.json.gz
case_088,1,scored,243623,243623,1.000000000,0,0,0,0,,0.000000000,0,1829730,0,234,1,0.736,results_problem3_v2_final/case_088_1cores/best_plan.json,results_problem3_v2_final/case_088_1cores/best_result.json.gz
case_088,2,scored,122130,122025,1.000860479,1087690,1087690,1087690,0,,0.160354077,434692,2276134,46,443,12,11.417,results_problem3_v2_final/case_088_2cores/best_plan.json,results_problem3_v2_final/case_088_2cores/best_result.json.gz
case_088,3,scored,86890,86516,1.004322900,1607178,1607178,1607178,0,,0.130216554,416132,2779560,128,463,12,13.133,results_problem3_v2_final/case_088_3cores/best_plan.json,results_problem3_v2_final/case_088_3cores/best_result.json.gz
case_088,4,scored,71858,69570,1.032887739,1900434,1900434,1900434,0,,0.073506446,253134,3190564,188,504,8,1.874,results_problem3_v2_final/case_088_4cores/best_plan.json,results_problem3_v2_final/case_088_4cores/best_result.json.gz
case_088,5,scored,67565,65965,1.024255287,1750102,1750102,1750102,0,,0.053749957,177106,3117892,175,520,12,13.360,results_problem3_v2_final/case_088_5cores/best_plan.json,results_problem3_v2_final/case_088_5cores/best_result.json.gz
case_089,1,scored,693092,693092,1.000000000,0,0,0,0,,0.000000000,0,402560,0,94,1,1.527,results_problem3_v2_final/case_089_1cores/best_plan.json,results_problem3_v2_final/case_089_1cores/best_result.json.gz
case_089,2,scored,346432,346432,1.000000000,238720,238720,238720,0,,0.000000000,0,641280,0,148,12,16.468,results_problem3_v2_final/case_089_2cores/best_plan.json,results_problem3_v2_final/case_089_2cores/best_result.json.gz
case_089,3,scored,232474,232474,1.000000000,960768,957696,957696,0,,0.405796480,454544,665584,75,299,12,15.912,results_problem3_v2_final/case_089_3cores/best_plan.json,results_problem3_v2_final/case_089_3cores/best_result.json.gz
case_089,4,scored,173512,173512,1.000000000,716160,716160,716160,0,,0.000000000,0,1118720,0,256,11,14.467,results_problem3_v2_final/case_089_4cores/best_plan.json,results_problem3_v2_final/case_089_4cores/best_result.json.gz
case_089,5,scored,138740,138740,1.000000000,954880,954880,954880,0,,0.000000000,0,1357440,0,310,12,15.095,results_problem3_v2_final/case_089_5cores/best_plan.json,results_problem3_v2_final/case_089_5cores/best_result.json.gz
case_090,1,scored,1178363,1178363,1.000000000,21233592,21233592,0,21233592,,0.000000000,0,23365560,0,659,1,0.216,results_problem3_v2_final/case_090_1cores/best_plan.json,results_problem3_v2_final/case_090_1cores/best_result.json.gz
case_090,2,scored,572687,481682,1.188931702,10507392,10506624,2404992,8101632,,0.724620213,9075816,3449112,95,233,12,4.485,results_problem3_v2_final/case_090_2cores/best_plan.json,results_problem3_v2_final/case_090_2cores/best_result.json.gz
case_090,3,scored,449438,340871,1.318498787,12490752,12761856,4571904,8189952,,0.651110577,9618768,5154096,134,250,12,4.621,results_problem3_v2_final/case_090_3cores/best_plan.json,results_problem3_v2_final/case_090_3cores/best_result.json.gz
case_090,4,scored,386202,255576,1.511104329,12990336,14250624,6762624,7488000,,0.730274582,11869848,4384104,166,280,12,5.078,results_problem3_v2_final/case_090_4cores/best_plan.json,results_problem3_v2_final/case_090_4cores/best_result.json.gz
case_090,5,scored,324975,231094,1.406245943,12256896,12422784,8847744,3575040,,0.673001449,9630360,4679208,230,332,12,5.037,results_problem3_v2_final/case_090_5cores/best_plan.json,results_problem3_v2_final/case_090_5cores/best_result.json.gz
case_091,1,scored,9186769,9168820,1.001957613,53947008,53947008,0,53947008,,0.105385792,6374016,54108672,1489,13970,1,9.186,results_problem3_v2_final/case_091_1cores/best_plan.json,results_problem3_v2_final/case_091_1cores/best_result.json.gz
case_091,2,scored,4541048,4543426,0.999476606,45687788,45687788,22423052,23264736,,0.173102801,5694208,27200742,1329,7973,1,13.462,results_problem3_v2_final/case_091_2cores/best_plan.json,results_problem3_v2_final/case_091_2cores/best_result.json.gz
case_091,3,scored,3033969,3023633,1.003418404,55675944,55675944,47565864,8110080,,0.294520002,12167744,29146068,2631,8506,1,16.282,results_problem3_v2_final/case_091_3cores/best_plan.json,results_problem3_v2_final/case_091_3cores/best_result.json.gz
case_091,4,scored,2281443,2279902,1.000675906,55834308,55834308,48648740,7185568,,0.374392794,16595168,27730386,4010,7642,1,14.750,results_problem3_v2_final/case_091_4cores/best_plan.json,results_problem3_v2_final/case_091_4cores/best_result.json.gz
case_091,5,scored,1885181,1876124,1.004827506,73487320,73487320,26191320,47296000,,0.275409513,21978176,57823628,5554,13886,1,14.635,results_problem3_v2_final/case_091_5cores/best_plan.json,results_problem3_v2_final/case_091_5cores/best_result.json.gz
case_092,1,scored,4815554,4333631,1.111205361,66000096,66000096,0,66000096,,0.793549596,52970464,13780832,4463,1040,1,4.580,results_problem3_v2_final/case_092_1cores/best_plan.json,results_problem3_v2_final/case_092_1cores/best_result.json.gz
case_092,2,scored,2518353,2219154,1.134825704,66503712,66503712,962144,65541568,,0.776912643,52275456,15010688,4292,1084,1,5.050,results_problem3_v2_final/case_092_2cores/best_plan.json,results_problem3_v2_final/case_092_2cores/best_result.json.gz
case_092,3,scored,1363431,1362606,1.000605457,6368448,6368448,6368448,0,,0.078656145,488320,5719968,25,977,1,3.934,results_problem3_v2_final/case_092_3cores/best_plan.json,results_problem3_v2_final/case_092_3cores/best_result.json.gz
case_092,4,scored,1443106,1222972,1.179999215,49115680,49115680,7298848,41816832,,0.673039363,32948992,16006528,2240,1314,1,4.737,results_problem3_v2_final/case_092_4cores/best_plan.json,results_problem3_v2_final/case_092_4cores/best_result.json.gz
case_092,5,scored,1204969,917058,1.313950699,30787968,30787968,8374656,22413312,,0.779978363,23832320,6722784,360,1188,1,3.468,results_problem3_v2_final/case_092_5cores/best_plan.json,results_problem3_v2_final/case_092_5cores/best_result.json.gz
case_093,1,scored,74205,74205,1.000000000,0,0,0,0,,0.000000000,0,573440,0,280,1,0.607,results_problem3_v2_final/case_093_1cores/best_plan.json,results_problem3_v2_final/case_093_1cores/best_result.json.gz
case_093,2,scored,37827,37827,1.000000000,8192,8192,8192,0,,0.000000000,0,581632,0,284,8,2.007,results_problem3_v2_final/case_093_2cores/best_plan.json,results_problem3_v2_final/case_093_2cores/best_result.json.gz
case_093,3,scored,25103,25103,1.000000000,16384,16384,16384,0,,0.000000000,0,589824,0,288,8,0.715,results_problem3_v2_final/case_093_3cores/best_plan.json,results_problem3_v2_final/case_093_3cores/best_result.json.gz
case_093,4,scored,19779,19779,1.000000000,24576,24576,24576,0,,0.000000000,0,598016,0,292,10,1.959,results_problem3_v2_final/case_093_4cores/best_plan.json,results_problem3_v2_final/case_093_4cores/best_result.json.gz
case_093,5,scored,15876,15876,1.000000000,32768,32768,32768,0,,0.000000000,0,606208,0,296,10,2.067,results_problem3_v2_final/case_093_5cores/best_plan.json,results_problem3_v2_final/case_093_5cores/best_result.json.gz
case_094,1,scored,94892,94892,1.000000000,0,0,0,0,,0.000000000,0,471328,0,104,1,0.363,results_problem3_v2_final/case_094_1cores/best_plan.json,results_problem3_v2_final/case_094_1cores/best_result.json.gz
case_094,2,scored,44003,43981,1.000500216,318244,318244,318244,0,,0.129370907,87840,591138,10,131,12,3.885,results_problem3_v2_final/case_094_2cores/best_plan.json,results_problem3_v2_final/case_094_2cores/best_result.json.gz
case_094,3,scored,30061,30039,1.000732381,433732,433732,433732,0,,0.221129664,175680,618786,23,134,12,4.743,results_problem3_v2_final/case_094_3cores/best_plan.json,results_problem3_v2_final/case_094_3cores/best_result.json.gz
case_094,4,scored,24044,24044,1.000000000,489316,489316,489316,0,,0.200501253,171360,683298,25,136,12,4.402,results_problem3_v2_final/case_094_4cores/best_plan.json,results_problem3_v2_final/case_094_4cores/best_result.json.gz
case_094,5,scored,23508,20712,1.134994206,489312,489312,489312,0,,0.169378188,157248,771136,33,133,12,4.514,results_problem3_v2_final/case_094_5cores/best_plan.json,results_problem3_v2_final/case_094_5cores/best_result.json.gz
case_095,1,scored,2084853,2084853,1.000000000,0,0,0,0,,0.000000000,0,8516508,0,1848,1,0.917,results_problem3_v2_final/case_095_1cores/best_plan.json,results_problem3_v2_final/case_095_1cores/best_result.json.gz
case_095,2,scored,1042890,1042890,1.000000000,0,0,0,0,,0.000000000,0,8516508,0,1848,8,1.603,results_problem3_v2_final/case_095_2cores/best_plan.json,results_problem3_v2_final/case_095_2cores/best_result.json.gz
case_095,3,scored,695775,695775,1.000000000,0,0,0,0,,0.000000000,0,8516508,0,1848,8,3.103,results_problem3_v2_final/case_095_3cores/best_plan.json,results_problem3_v2_final/case_095_3cores/best_result.json.gz
case_095,4,scored,524422,524422,1.000000000,0,0,0,0,,0.000000000,0,8516508,0,1848,8,3.173,results_problem3_v2_final/case_095_4cores/best_plan.json,results_problem3_v2_final/case_095_4cores/best_result.json.gz
case_095,5,scored,420852,420852,1.000000000,0,0,0,0,,0.000000000,0,8516508,0,1848,8,2.701,results_problem3_v2_final/case_095_5cores/best_plan.json,results_problem3_v2_final/case_095_5cores/best_result.json.gz
case_096,1,scored,84194,84194,1.000000000,0,0,0,0,,0.000000000,0,210260,0,114,1,1.052,results_problem3_v2_final/case_096_1cores/best_plan.json,results_problem3_v2_final/case_096_1cores/best_result.json.gz
case_096,2,scored,41875,41847,1.000669104,75608,75608,75608,0,,0.264412851,75584,210272,10,120,12,5.116,results_problem3_v2_final/case_096_2cores/best_plan.json,results_problem3_v2_final/case_096_2cores/best_result.json.gz
case_096,3,scored,27940,27816,1.004457866,178800,178800,178800,0,,0.455296665,176646,211334,29,140,12,5.656,results_problem3_v2_final/case_096_3cores/best_plan.json,results_problem3_v2_final/case_096_3cores/best_result.json.gz
case_096,4,scored,22623,22435,1.008379764,307996,307996,307996,0,,0.585720221,301708,213398,53,150,12,7.414,results_problem3_v2_final/case_096_4cores/best_plan.json,results_problem3_v2_final/case_096_4cores/best_result.json.gz
case_096,5,scored,18827,18827,1.000000000,218780,218780,218780,0,,0.350203971,149888,278114,29,129,12,6.923,results_problem3_v2_final/case_096_5cores/best_plan.json,results_problem3_v2_final/case_096_5cores/best_result.json.gz
case_097,1,scored,11491509,11491509,1.000000000,10584064,10584064,0,10584064,,0.000000000,0,14843904,0,3416,1,1.194,results_problem3_v2_final/case_097_1cores/best_plan.json,results_problem3_v2_final/case_097_1cores/best_result.json.gz
case_097,2,scored,5248026,5247702,1.000061741,38486016,38510592,19365888,19144704,,0.084098114,2064384,22482944,336,2315,12,33.823,results_problem3_v2_final/case_097_2cores/best_plan.json,results_problem3_v2_final/case_097_2cores/best_result.json.gz
case_097,3,scored,3475276,3474603,1.000193691,43806720,43806720,42602496,1204224,,0.262444053,7925760,22274048,1543,2320,12,35.241,results_problem3_v2_final/case_097_3cores/best_plan.json,results_problem3_v2_final/case_097_3cores/best_result.json.gz
case_097,4,scored,2580236,2580031,1.000079456,9043968,9043968,7667712,1376256,,0.182142857,2297856,10317824,374,1762,12,23.466,results_problem3_v2_final/case_097_4cores/best_plan.json,results_problem3_v2_final/case_097_4cores/best_result.json.gz
case_097,5,scored,2077977,2067298,1.005165680,44935168,45019136,45019136,0,,0.262110838,8310784,23396352,1544,2573,12,36.718,results_problem3_v2_final/case_097_5cores/best_plan.json,results_problem3_v2_final/case_097_5cores/best_result.json.gz
case_098,1,scored,177430,177430,1.000000000,0,0,0,0,,0.000000000,0,697912,0,147,1,1.836,results_problem3_v2_final/case_098_1cores/best_plan.json,results_problem3_v2_final/case_098_1cores/best_result.json.gz
case_098,2,scored,89102,89102,1.000000000,315548,315548,315548,0,,0.311227158,315392,697990,38,186,12,5.532,results_problem3_v2_final/case_098_2cores/best_plan.json,results_problem3_v2_final/case_098_2cores/best_result.json.gz
case_098,3,scored,61115,61115,1.000000000,442608,442608,442608,0,,0.387918274,442382,698018,67,200,12,4.746,results_problem3_v2_final/case_098_3cores/best_plan.json,results_problem3_v2_final/case_098_3cores/best_result.json.gz
case_098,4,scored,45978,45976,1.000043501,700764,700764,700764,0,,0.500853056,700444,698058,107,220,12,4.953,results_problem3_v2_final/case_098_4cores/best_plan.json,results_problem3_v2_final/case_098_4cores/best_result.json.gz
case_098,5,scored,39566,39193,1.009517006,438584,438584,438584,0,,0.385710263,438298,698042,69,212,12,6.504,results_problem3_v2_final/case_098_5cores/best_plan.json,results_problem3_v2_final/case_098_5cores/best_result.json.gz
case_099,1,scored,1622999,1618902,1.002530728,5484544,5484544,0,5484544,,0.252354650,2023424,5994752,494,1380,1,1.154,results_problem3_v2_final/case_099_1cores/best_plan.json,results_problem3_v2_final/case_099_1cores/best_result.json.gz
case_099,2,scored,800139,799799,1.000425107,3109120,3092736,3092736,0,,0.338335329,1699840,3324288,397,809,12,17.198,results_problem3_v2_final/case_099_2cores/best_plan.json,results_problem3_v2_final/case_099_2cores/best_result.json.gz
